zona_leste,zona_norte,zona_oeste,zona_sul,quartos,area,preco
0,0,0,1,1.0986122886681096,6.42648845745769,10.714439990727769
0,0,1,0,0.6931471805599453,3.044522437723423,5.707110264748875
0,1,0,0,1.0986122886681096,4.394449154672439,7.496097345175956
0,0,0,1,1.0986122886681096,5.303304908059076,8.853808274977197
0,1,0,0,0.6931471805599453,4.51085950651685,6.90875477931522
0,1,0,0,1.3862943611198906,5.017279836814924,7.972810784121404
0,1,0,0,0.6931471805599453,3.9318256327243257,6.85751406254539
0,1,0,0,1.791759469228055,5.017279836814924,7.601402334583733
0,0,0,1,1.0986122886681096,4.51085950651685,7.00397413672268
1,0,0,0,0.6931471805599453,3.258096538021482,6.478509642208569
0,0,1,0,1.3862943611198906,3.713572066704308,7.741099090035366
0,1,0,0,1.0986122886681096,4.61512051684126,7.937731775260109
0,1,0,0,0.6931471805599453,4.2626798770413155,7.3783837129967145
1,0,0,0,1.0986122886681096,4.51085950651685,7.741099090035366
1,0,0,0,0.6931471805599453,3.713572066704308,7.0909098220799835
0,1,0,0,0.6931471805599453,3.4339872044851463,6.311734809152915
0,0,1,0,1.0986122886681096,5.707110264748875,9.99884318585288
0,1,0,0,1.3862943611198906,5.14166355650266,7.824046010856292
0,1,0,0,1.791759469228055,4.454347296253507,7.550135342488429
0,0,0,1,0.6931471805599453,4.110873864173311,7.048386408721883
0,0,0,1,0.6931471805599453,5.857933154483459,10.463131911491967
1,0,0,0,1.0986122886681096,4.394449154672439,7.3783837129967145
0,1,0,0,1.0986122886681096,4.394449154672439,7.0909098220799835
1,0,0,0,1.3862943611198906,4.836281906951478,7.438971592395862
0,0,0,1,1.791759469228055,5.5254529391317835,8.853808274977197
0,0,0,1,1.0986122886681096,4.941642422609304,8.294299608857235
0,1,0,0,1.0986122886681096,3.828641396489095,6.85751406254539
0,1,0,0,0.6931471805599453,3.9318256327243257,6.621405651764134
0,0,1,0,1.3862943611198906,5.3612921657094255,8.732465848349879
0,1,0,0,1.3862943611198906,4.51085950651685,7.00397413672268
1,0,0,0,1.3862943611198906,5.10594547390058,8.412054873292933
1,0,0,0,1.3862943611198906,4.795790545596741,8.160803920954665
0,1,0,0,1.0986122886681096,4.51085950651685,6.90875477931522
0,0,0,1,1.0986122886681096,4.51085950651685,8.006700845440367
0,0,1,0,1.791759469228055,5.707110264748875,8.294299608857235
0,1,0,0,1.0986122886681096,3.7612001156935624,7.00397413672268
0,0,1,0,1.6094379124341003,6.111467339502679,8.699681400989514
0,0,1,0,1.6094379124341003,5.697093486505405,9.648659816955295
0,1,0,0,0.6931471805599453,3.713572066704308,6.311734809152915
1,0,0,0,0.6931471805599453,3.9318256327243257,6.7464121285733745
0,0,1,0,0.6931471805599453,4.330733340286331,8.160803920954665
0,0,1,0,1.0986122886681096,5.484796933490655,8.699681400989514
0,0,0,1,1.3862943611198906,5.564520407322694,9.392745258631441
0,1,0,0,0.6931471805599453,3.8918202981106265,6.68586094706836
0,1,0,0,0.6931471805599453,3.713572066704308,6.803505257608338
0,0,1,0,1.3862943611198906,5.303304908059076,9.392745258631441
1,0,0,0,1.3862943611198906,4.7535901911063645,7.601402334583733
1,0,0,0,1.0986122886681096,5.049856007249537,8.071218539969863
1,0,0,0,1.3862943611198906,6.2166061010848646,8.699681400989514
1,0,0,0,1.3862943611198906,5.771441123130016,8.006700845440367
0,0,0,1,1.0986122886681096,5.707110264748875,9.433563920090563
1,0,0,0,1.0986122886681096,4.663439094112067,8.517393171418904
0,0,0,1,1.0986122886681096,5.2832037287379885,8.24301946898925
0,1,0,0,1.0986122886681096,3.8918202981106265,7.0909098220799835
0,0,1,0,1.6094379124341003,6.255750041753367,9.392745258631441
1,0,0,0,0.6931471805599453,3.713572066704308,6.478509642208569
1,0,0,0,1.0986122886681096,4.709530201312334,7.601402334583733
1,0,0,0,1.3862943611198906,5.564520407322694,8.160803920954665
0,0,0,1,1.3862943611198906,5.707110264748875,9.392745258631441
0,1,0,0,0.6931471805599453,3.9318256327243257,6.311734809152915
0,0,0,1,0.6931471805599453,3.4339872044851463,6.803505257608338
0,1,0,0,1.3862943611198906,4.836281906951478,7.824445930877619
1,0,0,0,1.3862943611198906,4.948759890378168,8.160803920954665
0,1,0,0,0.6931471805599453,3.713572066704308,6.580639137284949
1,0,0,0,0.6931471805599453,3.828641396489095,7.170888478512505
0,0,1,0,1.3862943611198906,5.655991810819852,8.343077871169383
0,0,0,1,1.3862943611198906,5.170483995038151,8.853808274977197
1,0,0,0,1.6094379124341003,4.875197323201151,7.601402334583733
0,1,0,0,0.6931471805599453,3.9318256327243257,6.803505257608338
1,0,0,0,0.6931471805599453,3.9889840465642745,6.55250788703459
1,0,0,0,0.6931471805599453,3.4965075614664802,6.7464121285733745
0,0,0,1,1.0986122886681096,3.9318256327243257,6.621405651764134
1,0,0,0,1.0986122886681096,5.5254529391317835,8.517393171418904
1,0,0,0,0.6931471805599453,4.330733340286331,7.00397413672268
0,1,0,0,1.0986122886681096,5.8888779583328805,6.85751406254539
0,1,0,0,1.3862943611198906,4.709530201312334,7.496097345175956
0,1,0,0,1.0986122886681096,4.2626798770413155,6.85751406254539
0,1,0,0,0.6931471805599453,3.58351893845611,6.55250788703459
1,0,0,0,1.0986122886681096,4.110873864173311,7.170888478512505
0,0,1,0,1.3862943611198906,5.442417710521793,7.696667081526462
0,0,0,1,1.0986122886681096,4.795790545596741,8.77971129020447
1,0,0,0,1.3862943611198906,5.303304908059076,7.937731775260109
1,0,0,0,1.3862943611198906,4.51085950651685,7.438971592395862
0,1,0,0,1.6094379124341003,4.2626798770413155,7.824445930877619
0,0,1,0,1.6094379124341003,6.2166061010848646,8.853808274977197
0,1,0,0,0.6931471805599453,3.828641396489095,6.7464121285733745
0,1,0,0,0.6931471805599453,3.713572066704308,6.621405651764134
0,1,0,0,0.6931471805599453,5.303304908059076,6.621405651764134
0,0,0,1,1.0986122886681096,5.198497031265826,8.071218539969863
0,0,1,0,1.0986122886681096,4.61512051684126,7.783640596221253
0,0,1,0,1.6094379124341003,6.293419278846481,8.962007209588313
0,0,1,0,1.0986122886681096,4.997212273764115,7.8826922062890254
0,0,1,0,1.3862943611198906,5.225746673713202,7.972810784121404
0,0,1,0,0.6931471805599453,5.564520407322694,9.210440366976517
1,0,0,0,1.0986122886681096,4.836281906951478,7.696667081526462
0,1,0,0,1.3862943611198906,4.795790545596741,7.783640596221253
1,0,0,0,1.0986122886681096,4.394449154672439,7.601402334583733
0,1,0,0,0.6931471805599453,3.4339872044851463,6.311734809152915
1,0,0,0,1.0986122886681096,4.709530201312334,7.00397413672268
0,1,0,0,1.3862943611198906,4.51085950651685,7.244941546337007
1,0,0,0,0.6931471805599453,2.3978952727983707,6.042632833682381
0,1,0,0,1.0986122886681096,4.948759890378168,9.392745258631441
1,0,0,0,1.3862943611198906,5.993961427306569,8.968396191198256
0,0,1,0,1.791759469228055,6.3473892096560105,9.90353755128617
0,0,0,1,0.6931471805599453,4.110873864173311,7.208600337960199
1,0,0,0,1.0986122886681096,5.017279836814924,7.741099090035366
1,0,0,0,1.6094379124341003,4.394449154672439,8.071218539969863
0,1,0,0,0.6931471805599453,4.709530201312334,7.00397413672268
1,0,0,0,0.6931471805599453,3.713572066704308,7.170888478512505
0,1,0,0,0.6931471805599453,3.828641396489095,6.68586094706836
0,0,0,1,1.0986122886681096,4.394449154672439,7.783640596221253
1,0,0,0,1.0986122886681096,4.110873864173311,7.313886831633462
1,0,0,0,0.6931471805599453,2.3978952727983707,6.68586094706836
0,1,0,0,1.0986122886681096,4.61512051684126,7.244941546337007
0,1,0,0,0.6931471805599453,3.9318256327243257,6.803505257608338
0,1,0,0,0.6931471805599453,3.4339872044851463,7.170888478512505
0,1,0,0,0.6931471805599453,3.713572066704308,6.68586094706836
0,0,1,0,1.3862943611198906,5.5254529391317835,9.433563920090563
0,1,0,0,1.0986122886681096,4.02535169073515,6.90875477931522
0,1,0,0,0.6931471805599453,3.9318256327243257,6.478509642208569
0,0,1,0,1.6094379124341003,5.891644211825771,8.987321812850125
0,1,0,0,1.3862943611198906,4.51085950651685,7.170888478512505
0,1,0,0,1.0986122886681096,3.713572066704308,6.7464121285733745
